time,longitude,radius,latitude,Vr
2024-09-30 04:37:30,357.85960529789287,11.442398448436936,-3.62865995244185,186.0557239411965
2024-09-30 04:52:30,358.8567508498716,11.438194307551845,-3.654040510510695,187.6253302429616
2024-09-30 05:07:30,359.85459036193186,11.436103974008548,-3.677978724014966,207.3671805951095
2024-09-30 05:37:30,1.8506441865779997,11.438269547428757,-3.721450491418515,238.80746125432148
2024-09-30 05:52:30,2.848004244279752,11.442523791713327,-3.7409521307501272,191.655347909947
2024-09-30 06:07:30,3.844351870639593,11.448888530629333,-3.758947698116147,172.69948295703193
2024-09-30 06:22:30,4.8392639624996745,11.4573588934137,-3.7754283363936527,191.77010227401655
2024-09-30 06:37:30,5.832320880090787,11.46792841701439,-3.790388066302985,197.96878292299465
2024-09-30 06:52:30,6.823107450444395,11.480589067145862,-3.803823783873288,184.2308991940475
2024-09-30 07:07:30,7.811213941454337,11.495331264289751,-3.8157352429168863,185.45083229330436
2024-09-30 07:22:30,8.796237001099973,11.512143914424264,-3.826125022868465,198.38890059484257
2024-09-30 07:37:30,9.777780562381963,11.53101444434416,-3.834998482525835,171.11237175227322
2024-09-30 07:52:30,10.755456702211683,11.551928841236316,-3.842363700226699,179.19574695690227
2024-09-30 08:07:30,11.72888645226313,11.574871696242138,-3.8482314012301777,178.13579279152222
2024-09-30 08:22:30,12.697700560409196,11.599826251770484,-3.85261487316272,166.57471189847155
2024-09-30 08:37:30,13.661540196378308,11.626774452183565,-3.855529870437163,177.3227223365804
2024-09-30 08:52:30,14.620057597559452,11.655696997477296,-3.8569945086713906,177.64559054735238
2024-09-30 09:07:30,15.572916658616515,11.686573399747727,-3.857029150202545,188.9583568896368
2024-09-30 09:22:30,16.51979345659811,11.719382041941085,-3.855656281803981,183.57002771609643
2024-09-30 09:37:30,17.460376714198507,11.754100238589906,-3.852900385776203,215.25973710229025
2024-09-30 09:52:30,18.39436820068594,11.7907042982139,-3.848787805577544,207.8295509016678
2024-09-30 10:07:30,19.321483068859663,11.829169586949757,-3.8433466071685713,190.9143070165486
2024-09-30 10:22:30,20.241450128668596,11.869470593070137,-3.836606437230552,203.19858648980463
2024-09-30 10:37:30,21.154012061012672,11.911580992140818,-3.828598379371559,209.76010601326465
2024-09-30 10:52:30,22.058925571330494,11.955473712403872,-3.8193548094091407,191.02711639139667
2024-09-30 11:07:30,22.955961481721697,12.001120999974605,-3.808909250792212,207.69956399824952
2024-09-30 11:22:30,23.844904771867206,12.04849448383744,-3.797296231074281,211.28417913350728
