time,longitude,radius,latitude,Vr,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2019-04-04 01:37:30,358.71330711452356,36.288390121895745,-3.738881279006996,303.95972454090145,356.5146137784829,30.0,-3.738881279006996
2019-04-04 01:52:30,358.7573736079225,36.27407310979956,-3.744333184660816,303.4359591567341,356.5598995618733,30.0,-3.744333184660816
2019-04-04 02:07:30,358.8015931673704,36.25991898887829,-3.749747470175438,311.938502154754,356.66883822989314,30.0,-3.749747470175438
2019-04-04 02:22:30,358.8459642330311,36.24592804474157,-3.7551239322895817,329.3318321233063,356.83036357222807,30.0,-3.7551239322895817
2019-04-04 02:37:30,358.89048523605675,36.232100560216686,-3.760462368968849,321.0194073455759,356.8272706977396,30.0,-3.760462368968849
2019-04-04 02:52:30,358.93515459857736,36.218436815328594,-3.7657625794271463,319.7732655200528,356.86844098840817,30.0,-3.7657625794271463
2019-04-04 03:07:30,358.97997073385295,36.20493708727601,-3.771024364150819,323.5625266917731,356.94189466318676,30.0,-3.771024364150819
2019-04-04 03:22:30,359.02493204632566,36.191601650409744,-3.776247524921335,317.6223939123345,356.9532022216175,30.0,-3.776247524921335
2019-04-04 03:37:30,359.0700369316955,36.17843077620981,-3.7814318648375567,313.0060517529215,356.97222439567815,30.0,-3.7814318648375567
2019-04-04 03:52:30,359.1152837769738,36.16542473326297,-3.786577188339699,308.3263772954925,356.9901144172629,30.0,-3.786577188339699
2019-04-04 04:07:30,359.1606709605728,36.15258378724503,-3.791683301229311,309.52413802618685,357.04813437238954,30.0,-3.791683301229311
2019-04-04 04:22:30,359.20619685237625,36.139908200894475,-3.796750010694589,317.9562837286951,357.1539212075962,30.0,-3.796750010694589
2019-04-04 04:37:30,359.2518598138363,36.12739823399378,-3.801777125331261,312.64607679465774,357.16897933700665,30.0,-3.801777125331261
2019-04-04 04:52:30,359.2976581979916,36.11505414334752,-3.806764455165236,308.46760104049383,357.1908161551254,30.0,-3.806764455165236
2019-04-04 05:07:30,359.34359034964785,36.10287618276143,-3.8117118116748663,309.1819699499165,357.2458022155476,30.0,-3.8117118116748663
2019-04-04 05:22:30,359.38965460533745,36.09086460302273,-3.816619007812887,306.54967581628296,357.2780173780082,30.0,-3.816619007812887
2019-04-04 05:37:30,359.43584929354245,36.07901965187718,-3.821485858028654,304.2805717863105,357.31260214636717,30.0,-3.821485858028654
2019-04-04 05:52:30,359.4821727346199,36.06734157401189,-3.8263121782898817,305.75765811235783,357.3732419449723,30.0,-3.8263121782898817
2019-04-04 06:07:30,359.528623240991,36.05583061103135,-3.8310977861045594,303.24183717047794,357.40623013951625,30.0,-3.8310977861045594
2019-04-04 06:22:30,359.57519911723267,36.044487001440295,-3.83584250054264,300.5862483984936,357.4380660430058,30.0,-3.83584250054264
2019-04-04 06:37:30,359.62189866013904,36.033310980622375,-3.84054614225755,302.23027963272125,357.50032085323613,30.0,-3.84054614225755
2019-04-04 06:52:30,359.66872015871763,36.02230278082509,-3.845208533506092,303.7232596963932,357.56142310544146,30.0,-3.845208533506092
2019-04-04 07:07:30,359.7156618944583,36.011462631130996,-3.849829498172857,329.4250106767093,357.7762734274908,30.0,-3.849829498172857
2019-04-04 07:22:30,359.7627221412984,36.000790757448094,-3.854408861788481,342.02741002445936,357.8981087566333,30.0,-3.854408861788481
2019-04-04 07:37:30,359.80989916571855,35.99028738248593,-3.858946451551635,340.83368113522533,357.9420303202192,30.0,-3.858946451551635
2019-04-04 07:52:30,359.85719122692404,35.97995272573599,-3.8634420963508935,348.3946111736615,358.0330118254998,30.0,-3.8634420963508935
2019-04-04 08:07:30,359.9045965767937,35.96978700345916,-3.86789562678274,346.47668594945065,358.073437622356,30.0,-3.86789562678274
2019-04-04 08:22:30,359.95211346014787,35.95979042866012,-3.872306875174541,347.2298792561246,358.12798623753105,30.0,-3.872306875174541
2019-04-04 08:37:30,359.9997401147077,35.94996321107465,-3.876675675603545,342.07794240400665,358.1511933801628,30.0,-3.876675675603545
2019-04-04 09:07:30,0.0953156536432669,35.93081767002433,-3.88528527775466,339.9541872112435,358.2412060490202,30.0,-3.88528527775466
2019-04-04 09:22:30,0.1432609790825608,35.92149974951702,-3.889525756563051,339.8843032961913,358.291683743894,30.0,-3.889525756563051
2019-04-04 09:37:30,0.1913089580799469,35.91235199210401,-3.8937231416204576,341.28756260434056,358.35019340956376,30.0,-3.8937231416204576
2019-04-04 09:52:30,0.2394577945855052,35.903374590904505,-3.897877276053771,342.6563652599293,358.408481323382,30.0,-3.897877276053771
2019-04-04 10:07:30,0.2877056860671546,35.89456773566448,-3.901988004858175,342.0351749039096,358.4561403438712,30.0,-3.901988004858175
2019-04-04 10:22:30,0.3360508237095377,35.88593161273903,-3.906055174916213,343.22320145979734,358.51349936398464,30.0,-3.906055174916213
2019-04-04 10:37:30,0.3844913923952593,35.87746640507805,-3.9100786350161383,334.1897954924875,358.51536703741533,30.0,-3.9100786350161383
2019-04-04 10:52:30,0.4330255708931112,35.86917229220857,-3.914058235871331,336.8792949489459,358.58144009821996,30.0,-3.914058235871331
2019-04-04 11:07:30,0.4816515319440751,35.861049450222346,-3.917993830136972,324.50207710525297,358.562102852945,30.0,-3.917993830136972
2019-04-04 11:22:30,0.5303674423165674,35.85309805175701,-3.9218852724301345,321.4660092402065,358.5953184448735,30.0,-3.9218852724301345
2019-04-04 11:37:30,0.5791714630621956,35.84531826598188,-3.925732419347391,323.6096619365609,358.65949558197,30.0,-3.925732419347391
2019-04-04 11:52:30,0.6280617494541498,35.83771025858464,-3.9295351294813936,319.6334976899484,358.6870352063046,30.0,-3.9295351294813936
2019-04-04 12:07:30,0.6770364511334269,35.83027419175883,-3.933293263438227,314.865861707497,358.7091291863276,30.0,-3.933293263438227
2019-04-04 12:22:30,0.7260937123473836,35.82301022418423,-3.9370066838561266,318.75606631207046,358.78462534211394,30.0,-3.9370066838561266
2019-04-04 12:37:30,0.7752316719232217,35.815918511016875,-3.940675255421584,348.89398998330546,359.0036301283448,30.0,-3.940675255421584
2019-04-04 12:52:30,0.8244484634561144,35.80899920387489,-3.9442988448859904,361.8666770198392,359.1183898404414,30.0,-3.9442988448859904
2019-04-04 13:07:30,0.8737422153516224,35.802252450825364,-3.9478773210819273,343.5415615172575,359.07876656782645,30.0,-3.9478773210819273
2019-04-04 13:22:30,0.9231110510025752,35.79567839637015,-3.9514105549398737,334.13829250300887,359.07971244404393,30.0,-3.9514105549398737
2019-04-04 13:37:30,0.9725530889005825,35.78927718143509,-3.954898419503418,312.1374165275459,359.001402802532,30.0,-3.954898419503418
2019-04-04 13:52:30,1.0220664427204142,35.78304894335629,-3.958340789945918,314.12043328027335,359.06546708959047,30.0,-3.958340789945918
2019-04-04 14:07:30,1.07164922150168,35.776993815867414,-3.9617375435856648,309.0654967581628,359.08513076718117,30.0,-3.9617375435856648
2019-04-04 14:22:30,1.1212995296230988,35.771111929090765,-3.965088559899895,306.961214427146,359.12319953520984,30.0,-3.965088559899895
2019-04-04 14:37:30,1.1710154671009485,35.76540340952188,-3.9683937205411137,330.36310517529216,359.3162910617713,30.0,-3.9683937205411137
2019-04-04 14:52:30,1.2207951296287205,35.75986838002115,-3.9716529093512767,334.6274799083744,359.3914646006473,30.0,-3.9716529093512767
