time,longitude,radius,latitude,Vr,time_shifted,Times_Earth,Vr_pred_Earth
2025-03-23 23:37:30+00:00,127.77132046202568,18.34434336745664,-1.37044928989294,328.90476375354274,2025-03-27 23:37:30+00:00,,
2025-03-23 23:52:30+00:00,128.0348248605238,18.45998370863635,-1.3444794187116027,324.3927947357139,2025-03-27 23:52:30+00:00,,
2025-03-24 00:07:30+00:00,128.2932005880117,18.57562943478877,-1.3187649547707028,335.0681745840993,2025-03-28 00:07:30+00:00,,
2025-03-24 00:22:30+00:00,128.5465430103594,18.69127468353349,-1.2933036879206898,360.3192821368948,2025-03-28 00:22:30+00:00,,
2025-03-24 00:37:30+00:00,128.79494540250525,18.80691380944966,-1.2680933561781105,346.55783354338917,2025-03-28 00:37:30+00:00,,
2025-03-24 00:52:30+00:00,129.03849899625146,18.922541376637273,-1.2431316515470774,341.2769661498087,2025-03-28 00:52:30+00:00,,
2025-03-24 01:07:30+00:00,129.2772929791472,19.038152146839906,-1.2184162285624651,325.60468998718795,2025-03-28 01:07:30+00:00,,
2025-03-24 01:22:30+00:00,129.51141455765196,19.153741073857628,-1.1939447083214378,322.705206026781,2025-03-28 01:22:30+00:00,,
2025-03-24 01:37:30+00:00,129.74094902179093,19.269303298941693,-1.1697146820196862,312.50922079434713,2025-03-28 01:37:30+00:00,,
2025-03-24 01:52:30+00:00,129.96597979328493,19.384834144488767,-1.1457237151595343,308.74221263080744,2025-03-28 01:52:30+00:00,,
2025-03-24 02:07:30+00:00,130.1865884330372,19.50032910482986,-1.1219693540152305,305.59662930280626,2025-03-28 02:07:30+00:00,,
2025-03-24 02:22:30+00:00,130.40285468088763,19.61578383972345,-1.098449129720422,306.16007223452834,2025-03-28 02:22:30+00:00,,
2025-03-24 02:37:30+00:00,130.6148565347637,19.73119417160553,-1.0751605594531015,312.6878130217028,2025-03-28 02:37:30+00:00,,
2025-03-24 02:52:30+00:00,130.82267028409194,19.8465560791112,-1.052101150285346,295.90724123539235,2025-03-28 02:52:30+00:00,,
2025-03-24 03:07:30+00:00,131.0263705457446,19.961865691570015,-1.029268402554061,281.28056564863004,2025-03-28 03:07:30+00:00,,
2025-03-24 03:22:30+00:00,131.2260302532121,20.07711928031009,-1.006659816023717,268.88696350457514,2025-03-28 03:22:30+00:00,,
2025-03-24 03:37:30+00:00,131.4217207630553,20.192313257758055,-0.9842728881606216,230.22867569980977,2025-03-28 03:37:30+00:00,,
2025-03-24 03:52:30+00:00,131.61351187129503,20.307444171354703,-0.9621051179888072,233.27595278772017,2025-03-28 03:52:30+00:00,,
2025-03-24 04:07:30+00:00,131.80147187404046,20.42250869997331,-0.9401540068376448,234.82548433435576,2025-03-28 04:07:30+00:00,,
2025-03-24 04:22:30+00:00,131.98566752663248,20.537503645680353,-0.9184170654850172,239.6721809075732,2025-03-28 04:22:30+00:00,,
2025-03-24 04:37:30+00:00,132.16616414422862,20.652425932250654,-0.8968918118655759,257.0019800442598,2025-03-28 04:37:30+00:00,,
2025-03-24 04:52:30+00:00,132.3430256296295,20.767272600720432,-0.8755757732946525,293.48518941318537,2025-03-28 04:52:30+00:00,,
2025-03-24 05:07:30+00:00,132.51631451239604,20.882040805258512,-0.8544664877778763,293.89947100589336,2025-03-28 05:07:30+00:00,,
2025-03-24 05:22:30+00:00,132.68609196544094,20.996727808979156,-0.8335615065967783,312.68255491435855,2025-03-28 05:22:30+00:00,,
2025-03-24 05:37:30+00:00,132.85241781067853,21.111330979197607,-0.8128583974681811,313.07993943394024,2025-03-28 05:37:30+00:00,,
2025-03-24 05:52:30+00:00,133.0153506015865,21.225847785091144,-0.7923547424515704,356.0739252921536,2025-03-28 05:52:30+00:00,,
2025-03-24 06:07:30+00:00,133.17494763678877,21.340275793853376,-0.7720481402375087,348.80311271473965,2025-03-28 06:07:30+00:00,,
2025-03-24 06:22:30+00:00,133.33126501250976,21.454612667568295,-0.7519362057268433,345.1117716519402,2025-03-28 06:22:30+00:00,,
2025-03-24 06:37:30+00:00,133.48435758550272,21.56885615914606,-0.7320165753774897,357.08912444435504,2025-03-28 06:37:30+00:00,,
2025-03-24 06:52:30+00:00,133.63427905007364,21.68300410960157,-0.7122869048743938,354.2281755682043,2025-03-28 06:52:30+00:00,,
2025-03-24 07:07:30+00:00,133.7810819696794,21.797054445119805,-0.6927448696741249,351.21911003936606,2025-03-28 07:07:30+00:00,,
2025-03-24 07:22:30+00:00,133.92481779692466,21.91100517393145,-0.6733881661808989,368.25302444713793,2025-03-28 07:22:30+00:00,,
2025-03-24 07:37:30+00:00,134.06553692506353,22.024854383477663,-0.6542145107187436,352.01890155909564,2025-03-28 07:37:30+00:00,,
2025-03-24 07:52:30+00:00,134.20328864033536,22.13860023825469,-0.6352216449865167,354.5310560335602,2025-03-28 07:52:30+00:00,,
2025-03-24 08:07:30+00:00,134.33812120507028,22.252240976434617,-0.6164073327123559,357.2680130601149,2025-03-28 08:07:30+00:00,,
2025-03-24 08:22:30+00:00,134.47008188085536,22.365774907555117,-0.5977693601822186,350.92914420208547,2025-03-28 08:22:30+00:00,,
