time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg,Encounter
2024-12-25 06:37:30+00:00,293.9248352149806,15.50840023902956,-2.0983429658419217,300.93598620651903,15.064166666666669,2024-12-29 06:37:30+00:00,335.2828125994745,112.5504169237042,-2.704752775404752,361.0461880912632,299.4241865827788,30.0,-2.0983429658419217,22
2024-12-25 06:52:30+00:00,294.35237641869566,15.62124468448372,-2.0656786602211565,310.7729349713001,15.074583333333331,2024-12-29 06:52:30+00:00,335.2828125994745,112.4132205517604,-2.7059973960161843,359.6549805230941,299.6361885310109,30.0,-2.0656786602211565,22
2024-12-25 07:07:30+00:00,294.77163410386345,15.734335827032572,-2.0332798067012656,347.194771696904,15.085,2024-12-29 07:07:30+00:00,334.469139087209,112.27602421019556,-2.707241926766548,354.66253279274986,299.4639590706888,30.0,-2.0332798067012656,22
2024-12-25 07:22:30+00:00,295.182769176882,15.847659115260631,-2.001149141917365,347.1556678786119,15.095416666666669,2024-12-29 07:22:30+00:00,333.6504114992299,112.1388278990147,-2.708486367609975,356.37968041974716,299.83834369719744,30.0,-2.001149141917365,22
2024-12-25 07:37:30+00:00,295.5859395614118,15.96120051298638,-1.969288977096443,368.2582950751252,15.105833333333331,2024-12-29 07:37:30+00:00,333.6504114992299,112.00163161819796,-2.7097307185010844,343.1719532554257,299.93952122267507,30.0,-1.969288977096443,22
2024-12-25 07:52:30+00:00,295.9813002175633,16.074946487809342,-1.9377012249887444,372.694801413208,15.11625,2024-12-29 07:52:30+00:00,332.8275067385635,111.86443536770048,-2.7109749793949867,333.13856427378965,300.2482035100995,30.0,-1.9377012249887444,22
2024-12-25 08:07:30+00:00,296.36900310252446,16.188883981403045,-1.9063874290822784,369.71030148286354,15.126666666666669,2024-12-29 08:07:30+00:00,332.00121958079603,111.7272391475272,-2.712219150245821,364.60767946577624,300.6351566626128,30.0,-1.9063874290822784,22
2024-12-25 08:22:30+00:00,296.74919722628556,16.303000405037555,-1.8753487861703384,364.0970244525189,15.137083333333331,2024-12-29 08:22:30+00:00,332.00121958079603,111.59004295764367,-2.713463231008177,368.8925987757374,301.0453288161456,30.0,-1.8753487861703384,22
2024-12-25 08:37:30+00:00,297.12202866421285,16.417283622656704,-1.8445861703168815,355.76161071665626,15.1475,2024-12-29 08:37:30+00:00,331.17227071376266,111.45284679804864,-2.7147072216371644,340.90150250417366,301.4821322938325,30.0,-1.8445861703168815,22
2024-12-25 08:52:30+00:00,297.48764054045535,16.53172192594324,-1.81410015750144,324.45448296179904,15.157916666666669,2024-12-29 08:52:30+00:00,330.34131399864503,111.31565066870328,-2.7159511220868877,334.80801335559266,302.2281777241398,30.0,-1.81410015750144,22
